intent_name,examples,label
retiro_parcial__fechas,"buenos días , cuando es la fechz para el retiro parcial ?",20
pago_autoseguro__fechas,tengo una consulta con cuantos dias antes de la matricula se debe pagar el autoseguro,14
pago_autoseguro__fechas,que pasa si no pago el autoseguro con los 3 dias de anticipación?,14
pago_autoseguro__fechas,soy rezagado si no pago el autoseguro con dias de anticipacion a la matricula,14
pago_autoseguro__fechas,"si recien me acorde que debo pagar el autoseguro antes de la matricula, hasta cuando puedo pagarlo",14
pago_autoseguro__fechas,"hoy pague el autoseguro, soy rezagado?",14
pago_autoseguro__fechas,"buenos dias, quiero saber si no pague a tiempo el autoseguro me voy a rezagada la matricula",14
pago_autoseguro__fechas,hola creo que no pague a tiempo el autoseguro que debo hacer,14
pago_autoseguro__fechas,"hola, si no pago a tiempo el autoseguro me voy a matricula rezagada ?",14
pago_autoseguro__fechas,si hasta que dia se puede pagar el autoseguro,14
pago_autoseguro__fechas,¿que sucede si demore en realizar el pago de autoseguro?,14
pago_autoseguro__fechas,si queria saber si no lo pago a tiempo que debo hacer,14
pago_autoseguro__fechas,hasta que dias puedo pagar el autoseguro?,14
pago_autoseguro__fechas,"tengo una consulta sobre la matrícula dado que el día de hoy realize el pago de autoseguro, puedo matricularme de forma normal o paso a rezagado",14
pago_autoseguro__fechas,"buenos dias, que pasa si no pago a tiempo el autoseguro",14
pago_autoseguro__fechas,todavía puedo pagar el autoseguro para matricularme,14
pago_autoseguro__fechas,cuando se paga el autoseguro,14
pago_autoseguro__fechas,creo que no pague a tiempo el autoseguro que debo hacer?,14
pago_autoseguro__fechas,me confundi en las fechas de matricula y recien acado pagar el autoseguro faltando un dia para la matricula. entonces voy a rezagado?,14
pago_autoseguro__fechas,dime cuando pagar el autoseguro,14
pago_autoseguro__fechas,"buenas dias que tal, que pasa si no pago el autoseguro con los 3 dias de anticipación",14
pago_autoseguro__fechas,y hasta cuando se debe pagar el autoseguro,14
pago_autoseguro__fechas,que pasa si no pago el autoseguro con dias de anticipacion a la matricula,14
pago_autoseguro__fechas,si no lo pago hoy me ire a rezagado?,14
pago_autoseguro__fechas,no pague a tiempo el autoseguro entonces me voy a rezagado ?,14
pago_autoseguro__fechas,"oye, no se si voy a poder pagar el autoseguro hoy y creo que es el ultimo dia que pasa si no lo pago a tiempo",14
pago_autoseguro__fechas,"hola, recien pague autoseguro y me toca mi matrícula mañana, sería rezagado?",14
pago_autoseguro__fechas,entonces si no pago a tiempo el autoseguro me ire a rezagado,14
pago_autoseguro__fechas,debo para el autoseguro cuantos dias antes de la matricula?,14
pago_autoseguro__fechas,hoy puedo pagar el autoseguro?,14
pago_autoseguro__fechas,"si demore en realizar el pago de autoseguro, que pasará?",14
pago_autoseguro__fechas,"hola aerito, tengo una consulta si no pago el autoseguro con los 3 dias de anticipación pasare a resagado ?",14
pago_autoseguro__fechas,¿cuando se puede pagar el autoseguro?,14
pago_autoseguro__fechas,"recien me entero que debo pagar el autoseguro, cual es la fecha limite para no ir a rezagado",14
pago_autoseguro__fechas,"acabo de pagar el autoseguro, estoy a tiempo?",14
pago_autoseguro__fechas,si no pago a tiempo  me voy a matricula rezagada ?,14
pago_autoseguro__fechas,cual es la fecha limite para pagar el autoseguro?,14
pago_autoseguro__fechas,entonces si no pago a tiempo me voy a matricula rezagada,14
pago_autoseguro__fechas,si y cuando puedo pagar el autoseguro,14
pago_autoseguro__fechas,creo que no pague a tiempo el auto-seguro qque debo hacerr ?,14
pago_autoseguro__fechas,soy resagado si no pago el auto seguro con dias de anticipacion a la attricula,14
pago_autoseguro__fechas,"tengo una consulta sobre la matrícula ddao q el dia de hoy realize el pago de auto seguro , puedo matricularme de forma normal o paso a rezagado",14
pago_autoseguro__fechas,dime cuando paar el auto seguro,14
pago_autoseguro__fechas,wii no lo pagoo hoy me ire a rezagado ?,14
pago_autoseguro__fechas,"si recien me acrdr que debo pagar el autoseguro antes de la matricula , hasta cundo phedo pagalro",14
pago_autoseguro__fechas,q pasa s no pago el auto seguro con dias de anticipacion a la matricula,14
pago_autoseguro__fechas,sii hasta q dia se puede pagar el autoseguro,14
pago_autoseguro__fechas,"recien me entero que dbo pagar el auttoseguro , uaal es la fecha limite para no ir a resagado",14
pago_autoseguro__fechas,"ola , recien pague autoseguro y me tova mi marícula mañana , sería rezagado ?",14
pago_autoseguro__fechas,hasta que dias puedo pagra el auto-seguro ?,14
pago_autoseguro__fechas,"buenos dias , q paas si no pago a tiempo el auto seguro",14
pago_autoseguro__fechas,cual es la fecha limote para pagar el auto seguro ?,14
pago_autoseguro__fechas,no pague a tiempo el autosseguro entocnes me voy a rezagado ?,14
pago_autoseguro__fechas,todavía pueod psgar el autoseguro para matricularme,14
pago_autoseguro__fechas,ot puedo pagar el auto-seguro ?,14
pago_autoseguro__fechas,si queria saber sii no lo pago a tiempo q debo acer,14
pago_autoseguro__fechas,"buenos diass , qulero saber si no pague a tiempo el auto-seguro me voy a resagada la matricula",14
pago_autoseguro__fechas,cuando se paga el autoseguo,14
pago_autoseguro__fechas,"buenas dias q tal , que pasa siii no pag el auto seguro con los 3 dias de anticipación",14
pago_autoseguro__fechas,debo para el autoseuro cuantos ias antes de la matricula ?,14
pago_autoseguro__fechas,si y cuando puedo paga el auto-seguro,14
pago_autoseguro__fechas,"ola aerito , tengo una connsulta si no pago el autoseguro con los 3 diass de anticipación pasare a rsagado ?",14
constancia_matricula__solicitud_procedimiento,quisiera tramitar una constancia de matricula a quien le puedo consultar,36
constancia_matricula__solicitud_procedimiento,"buenas noches, cual es el procedimiento para tramitar mi constancia de matricula ?",36
constancia_matricula__solicitud_procedimiento,"buenas tardes una consulta, ¿cómo puedo obtener una constancia de matricula?",36
constancia_matricula__solicitud_procedimiento,como puedo tramitar una constancia de matricula de este ciclo,36
constancia_matricula__solicitud_procedimiento,"buenas dias, un consulta como puedo tramitar una constancia de matricula ?",36
constancia_matricula__solicitud_procedimiento,una duda a quien puedo solicitar una constancia de matricula,36
constancia_matricula__solicitud_procedimiento,cual es el procedemiento para tramitar una constancia de matricula,36
constancia_matricula__solicitud_procedimiento,"hola, quisiera tramitar mi un constancia de matricula, como puedo pedirla ?",36
constancia_matricula__solicitud_procedimiento,cuales son los paso para tramitar una constancia de matricula,36
constancia_matricula__solicitud_procedimiento,como solicito una constancia de matricula?,36
constancia_matricula__solicitud_procedimiento,deseo tramitar una constancia de matricula de este ciclo,36
constancia_matricula__solicitud_procedimiento,que tal quiero saber como obtener la constancia de matricula,36
constancia_matricula__solicitud_procedimiento,"hola, una consulta deseo tramitar una constancia de matricula me puedes decir el procedimiento",36
constancia_matricula__solicitud_procedimiento,quisiera tramitar una constancia de matricula de este ciclo,36
constancia_matricula__solicitud_procedimiento,cuales son los paso para tramitar una constansia de matricual,36
constancia_matricula__solicitud_procedimiento,como pueddo tramitar una constansia de matricula de este ciclo,36
constancia_matricula__solicitud_procedimiento,quisiea tramitar una constansia de matricula de este ciclo,36
constancia_matricula__solicitud_procedimiento,una duda a qen puedo solicitar una coonstancia de matricula,36
constancia_matricula__solicitud_procedimiento,"ola , quisiera tramitar mi un constancia de maticula , como puedo epdrila ?",36
constancia_matricula__solicitud_procedimiento,q tal quiero saber como obtener la constansia de matdiccula,36
constancia_matricula__solicitud_procedimiento,xaul es el procedemiento para tramitar una constansia de matricula,36
constancia_matricula__solicitud_procedimiento,"buenas tardes una cnosulta , ¿ cómo pedoo obtener una constansia de matricula ?",36
constancia_matricula__solicitud_procedimiento,"buenas noches , cual es el prosedimiento para tramitar mi constansia de matrcula ?",36
saludo,como vas,1
saludo,buenas,1
saludo,hola aerito,1
saludo,hola que tal aerito,1
saludo,oye aerito,1
saludo,buenos noches aerito,1
saludo,hola amigo,1
saludo,hi,1
saludo,buenas tardes,1
saludo,hola que tal,1
saludo,buenos dias,1
saludo,que tal como andas,1
saludo,buenas noches,1
saludo,oye,1
saludo,hola,1
saludo,holaeeeeeeeeeeee,1
saludo,hi,1
saludo,buen díaq,1
saludo,hola que tal amigo,1
saludo,oye bot,1
saludo,oyye bot,1
saludo,buenas oches,1
saludo,yoe,1
saludo,h,1
saludo,buenos dais,1
saludo,bueas,1
saludo,hola ajigo,1
saludo,holaeeeeeeeeeee,1
saludo,ola,1
saludo,hoal aerito,1
saludo,ola quee tal amigo,1
saludo,ih,1
cursos_horarios,ya salieron los horarios de los cursos?,19
cursos_horarios,"hola, no logro encontrar los horarios de los cursos donde estas ?",19
cursos_horarios,"que tal, quiero saber el horario de un curso",19
cursos_horarios,cual es el horario del curso de algoritmos y estructuras de datos?,19
cursos_horarios,"buenos tardes, dime donde puedo encontrar los horarios de los cursos",19
cursos_horarios,cuando salen los horarios de los cursos?,19
cursos_horarios,el curso de programacion orientada a objetos se dicta el lunes?,19
cursos_horarios,quiero saber el horario del curso de algebra lineal para fisicos,19
cursos_horarios,cuando se dicta el curso de fisica i?,19
cursos_horarios,"hola aerito, dime los horarios de los cursos ya estan publicados?",19
cursos_horarios,"buenas noches, quiero saber el curso de electomagnetismo",19
cursos_horarios,dime el horario de calculo integral,19
cursos_horarios,puedes decirme donde encontrar el horario de los cursos,19
cursos_horarios,donde publicaran los horarios de los curso para este ciclo,19
cursos_horarios,¿donde puedo ver los horarios de los cursos de este ciclo?,19
cursos_horarios,que dias se dicta el curso de ingles i?,19
cursos_horarios,a que hora comienza las clases del curso de biologia?,19
cursos_horarios,quisiera los el horario de los cursos de este periodo academico,19
cursos_horarios,cual es el horario para la seccion b del curso de quimica i?,19
cursos_horarios,cual es el horario de la seccion b del curso de calculo diferencial ?,19
cursos_horarios,"hooola aerito , dime los horarios de los curso ya estan publicdoos ?",19
cursos_horarios,ya sallieron los horarios de los cursos ?,19
cursos_horarios,puedes edcirme donde encontrar el horario de los cursos,19
cursos_horarios,cuano se dicta el curso de fisicaa i ?,19
cursos_horarios,cual es el horrio para la seccion b del urso de qiimica i ?,19
cursos_horarios,dime el hoario de calculo integal,19
cursos_horarios,cal es el horario del curso de algoritmos y estructuras de dattos ?,19
cursos_horarios,cual es el horario de la seciob b del cursoo de calcuol diferencial ?,19
cursos_horarios,"hlla , no logro enncontrar los horarios de los cursos donde estas ?",19
cursos_horarios,aue dias se dicta el curso de ngles i ?,19
cursos_horarios,el curso de programasion oorientada a objetos se dicta el lunes ?,19
cursos_horarios,chando salen los horxris de los cursos ?,19
retiro_total__requisitos_documentos_justificacion,quiero realizar el retiro total por razones de salud pero actualmente no tengo una constancia salud en necesario que consiga una para solicitar mi retiro?,25
retiro_total__requisitos_documentos_justificacion,como debo justificar el retiro total?,25
retiro_total__requisitos_documentos_justificacion,para solicitar el retiro total debo presentar algun documento que justifique mis motivos?,25
retiro_total__requisitos_documentos_justificacion,el retiro total debe ser justificado con documentos?,25
retiro_total__requisitos_documentos_justificacion,se tiene que justificar el retiro total?,25
retiro_total__requisitos_documentos_justificacion,si no tengo documentos para justificar el retiro total puedo retirarme?,25
retiro_total__requisitos_documentos_justificacion,no tengo ningun documento que validar mi retiro total que puedo hacer?,25
retiro_total__requisitos_documentos_justificacion,quiero retirarme de este ciclo es necesario enviar documentacion que justifique mis razones?,25
retiro_total__requisitos_documentos_justificacion,solo debo enviar la solicitud de retiro total o tambien algun documento que justifique mi retiro?,25
retiro_total__requisitos_documentos_justificacion,se tiene que justificar con documentos para solicitar el retiro total?,25
retiro_total__requisitos_documentos_justificacion,necesito justificar con documentos mi retiro total?,25
retiro_total__requisitos_documentos_justificacion,y es necesario justificar con documentos el retiro total?,25
retiro_total__requisitos_documentos_justificacion,puedo solicitar el retiro parcial solo enviando la solicitud?,25
retiro_total__requisitos_documentos_justificacion,necesito justifica con docuumentoss mi retiro total ?,25
retiro_total__requisitos_documentos_justificacion,si no tengo documentos para jusificar el retiro tofal peddo retirarme ?,25
retiro_total__requisitos_documentos_justificacion,se tiene q justificar el retiro otal ?,25
retiro_total__requisitos_documentos_justificacion,puedoo solisitar el retiro parcial solo enviando la solisitud ?,25
retiro_total__requisitos_documentos_justificacion,y es nesesario justiificar con documentos el retiro total ?,25
retiro_total__requisitos_documentos_justificacion,quiero retirarme de este ciclo es nesesario enviiar documentacion que justifique mis razoens ?,25
retiro_total__requisitos_documentos_justificacion,el eetiro total debe der justificado con documentos ?,25
retiro_total__requisitos_documentos_justificacion,quiefo realisar el retiro toatl por rasones de salud pero actualmente no tengo una constancia salud en necesario q consiga una para solicitar mi retiro ?,25
carnet_universitario__solicitud,es necesario entregar mi voucher de pago para mi carnet,11
carnet_universitario__solicitud,el carnet universitario es gratis?,11
carnet_universitario__solicitud,a donde voy para tramitar mi carnet,11
carnet_universitario__solicitud,cuanto debo pagar para obtener mi carnet de medio pasaje,11
carnet_universitario__solicitud,en que banco para para el carnet universitario,11
carnet_universitario__solicitud,a que oficina le escribo para obtener mi carnet de universidad,11
carnet_universitario__solicitud,como tramito mi carnet universitario,11
carnet_universitario__solicitud,donde pago para mi carnet universitario,11
carnet_universitario__solicitud,en donde pago para tramitar mi carnet de universidad,11
carnet_universitario__solicitud,debo pagar algo para obtener el carnet universitario,11
carnet_universitario__solicitud,donde solicito mi carnet de la universidad,11
carnet_universitario__solicitud,¿cómo puedo obtener mi carnet universitario?,11
carnet_universitario__solicitud,para sacar el carnet universitario debo pagar algo?,11
carnet_universitario__solicitud,me avisaran para el recojo del carnet de universidad?,11
carnet_universitario__solicitud,deseo obtener mi carnet universitario que debo hacer,11
carnet_universitario__solicitud,quiero informacion sobre como tramitar mi carnet universitario,11
carnet_universitario__solicitud,a que oficina debo ir para tramitar mi carnet universitario,11
carnet_universitario__solicitud,¿cómo obtener mi carnet universitario?,11
carnet_universitario__solicitud,como puedo tramitar mi carnet universitario,11
carnet_universitario__solicitud,ya pague el carnet universitario me informaran cuando ya este listo para recojo?,11
carnet_universitario__solicitud,tengo que enviar mi voucher de pago para mi carnet de universitario,11
carnet_universitario__solicitud,¿ como obtener mi carnet univercitario ?,11
carnet_universitario__solicitud,como puedo tramitar mi carnte iniversitario,11
carnet_universitario__solicitud,el carnet universitario es hratis ?,11
carnet_universitario__solicitud,a q ofidina le escribo para obtener mi carnet de universidad,11
carnet_universitario__solicitud,dnode solisito mi carnet de la universidad,11
carnet_universitario__solicitud,es necesarjo entregar mi vaucher de pago para mi carnet,11
carnet_universitario__solicitud,cuanto debo paar para obtener mi acrnet de mmedio pasaje,11
carnet_universitario__solicitud,deob pagaar algo para obtener el carnet universitario,11
carnet_universitario__solicitud,a donde vyo para trramitar mi carnet,11
carnet_universitario__solicitud,¿ cómo pufdo obtener mi carnet univercitario ?,11
carnet_universitario__solicitud,como tramoto mi carnet univercitario,11
carnet_universitario__solicitud,ya pague el carneeg univercitario me informaaran cuando ya este listo para recojo ?,11
carnet_universitario__solicitud,en q banco para para el carnte universitario,11
constancia_matricula__pago,¿cuánto se paga por la constancia de matrícula?,37
constancia_matricula__pago,para el tramite de constancia de matricula se debe paga algo?,37
constancia_matricula__pago,se debe pagar algo para el tramite de la constancia de matricula,37
constancia_matricula__pago,cuanto es el monto que se paga por la constancia de matricula,37
constancia_matricula__pago,cuanto cuesta la constancia de matricula?,37
constancia_matricula__pago,cuanto es el costo del tramite de matricula?,37
constancia_matricula__pago,cuanto tengo que pagar para una constancia de matricula?,37
constancia_matricula__pago,para solicitar la constancia de matricula debo pagar algo primero?,37
constancia_matricula__pago,cuanto pago por la constancia de matricula,37
constancia_matricula__pago,la constancia de matricula es gratis o tiene algun costo?,37
constancia_matricula__pago,existe algun pago por la constancia de matricula,37
constancia_matricula__pago,el tramite de constancia de matricula es gratuito o se paga algo?,37
constancia_matricula__pago,se debe pagar algo por la constancia de matricula?,37
constancia_matricula__pago,para solicitar la constansia de matricla debo pagar algo primero ?,37
constancia_matricula__pago,el tramitee de constansia de matricula es gratuito o se paga algo ?,37
constancia_matricula__pago,cuanto es el mont qeu se paga por la constancia de matricula,37
constancia_matricula__pago,se dbe pagar algo por la constancia de haatricula ?,37
constancia_matricula__pago,ccuanto cuesta la constansia de matricula ?,37
constancia_matricula__pago,para el tramite de constansia de matricula se debs paga algo ?,37
constancia_matricula__pago,cuanto tengo q pagar para una constansia de matricula ?,37
constancia_matricula__pago,exiset algun pago por la constansia de matricula,37
retiro_parcial__unico_curso,puedo hacer el retiro parcial si solo estoy llevando un curso,22
retiro_parcial__unico_curso,si estoy matricula en una solo asignatura es posible retirarme ese curso,22
retiro_parcial__unico_curso,"buenas noches, estoy llevando un solo curso y el sistema no me permite retirarme",22
retiro_parcial__unico_curso,"este ciclo solo pude matricular en un solo curso, pero no creo poder seguir asistiendo y quisiera retirarme",22
retiro_parcial__unico_curso,si solo llevo un curso es posible retirarme?,22
retiro_parcial__unico_curso,"orce no me permite retirarme del unico curso que estoy matriculado, como puedo retirarme?",22
retiro_parcial__unico_curso,"hola, puedo hacer un retiro parcial si solo estoy llevando un curso",22
retiro_parcial__unico_curso,el retiro parcial tambien se aplica si solo llevo un curso,22
retiro_parcial__unico_curso,una consulta puedo realizar el retiro parcial si solo llevo un curso,22
retiro_parcial__unico_curso,una duda como puedo realizar el retiro de un curso si solo estoy llevando ese curso,22
retiro_parcial__unico_curso,como hago el retiro de un curso si solo llevo ese,22
retiro_parcial__unico_curso,en el caso de solo llevar un curso y quiero retirarme seria retiro total o parcial?,22
retiro_parcial__unico_curso,me he matriculado solo a un curso por que no tenia mas creditos que llavar pero quiero retirma sim embargo el sistema no me esta dejando,22
retiro_parcial__unico_curso,como me retiro si solo llevo un curso,22
retiro_parcial__unico_curso,como me puedo retirar de un curso si es el unico que estoy llevando,22
retiro_parcial__unico_curso,puedo retirarme del curso si solo estoy estoy llevando uno,22
retiro_parcial__unico_curso,si estoy llevando solo un curso como puedo retirarme de ese curso,22
retiro_parcial__unico_curso,actualmente solo me han dejado llevar un curso pero quiero retirarme por motivos de fuerza mayor,22
retiro_parcial__unico_curso,"buenas tardes, actualemte estoy llevando un solo curso pero por motivos de fuerza mayor deseo retirarme pero el sistema no me lo permite, que puedo hacer",22
retiro_parcial__unico_curso,¿el retiro parcial aplica para los estudiantes que llevan solo un curso?,22
retiro_parcial__unico_curso,"estoy matriculado en solo un curso, puedo acceder al retiro parcial?",22
retiro_parcial__unico_curso,solo estoy llevando un curso y me quiero retirar pero el sistema no me lo permite como hago,22
retiro_parcial__unico_curso,la unica asignatura que estoy llevando el la de administracion de redes y quiero retirarme por que no creo poder seguir asistiendo,22
retiro_parcial__unico_curso,"hola, ¿es posible realizar el retiro parcial si estoy llevando un único curso?",22
retiro_parcial__unico_curso,el retiro parcial tmb se aaplica wi solo llevo un curso,22
retiro_parcial__unico_curso,di estoy llevando solo un cursso como puedddo retirarme de ese curso,22
retiro_parcial__unico_curso,"orce no me permmite retirarme del unico cuurso que estoy matriclado , como puedo retirarme ?",22
retiro_parcial__unico_curso,actualmente solo me han deejado lllevar un curso pero quiero retirarme por motiivso de fuerza mayor,22
retiro_parcial__unico_curso,solo estoy llevando un cursso y me quierro retirar pero el sistema no me lo permite ocmo hago,22
retiro_parcial__unico_curso,cmo hago el retiro de un curso si sool llevi ese,22
retiro_parcial__unico_curso,"estoy matriculado en soo un curso , peudo axeder al retiro parcial ?",22
retiro_parcial__unico_curso,como me retio si sloo llevo un curso,22
retiro_parcial__unico_curso,como me puedo retirar de un curso ei es el unico q estoy llevando,22
retiro_parcial__unico_curso,"este ciclo solo pude matricular en un solo urso , pero no cre podder seguir assistinedo y quisiera retirarme",22
retiro_parcial__unico_curso,me he matriculado solo a un curso por qie no tenia maas creditos q llavar pero quiero retirha sim embargo el sistema no me esta djando,22
retiro_parcial__unico_curso,"ola , puedo acer un retiro parcial si solo estoy llevando un urrso",22
retiro_parcial__unico_curso,"bbuenas tardes , actualete estoy llevando un solo curso pero por motivos de fuerza mayor dseeo retirarme pero el sistema no me lo permite , q puedo acer",22
retiro_parcial__unico_curso,"bkenas onches , estoy llevando un olo curso y el sistema no me permite retirarme",22
retiro_parcial__unico_curso,en el caso de sool llevar un curso y quiero retirarme seria retior total o parcial ?,22
reincorporacion__costo,el tramite de reincoporacion se debe pagar o es gratuito?,34
reincorporacion__costo,el tramite de reincoporacion es gratuito o tiene algun costo ?,34
reincorporacion__costo,¿cuánto se pago por reincorporación?,34
reincorporacion__costo,cuanto es el costo por el tramite de reincoporacion?,34
reincorporacion__costo,una consulta se debe pagar algo para el tramite de reincoporacion ?,34
reincorporacion__costo,el tramite de reincorporacion es gratis?,34
reincorporacion__costo,cuanto seria el pago por el tramite de reincoporacion ?,34
reincorporacion__costo,el tramite de reincoporacion tiene alguna costo ?,34
reincorporacion__costo,cuanto pago por la reincoporacion?,34
reincorporacion__costo,cuanto es el costo por la reincoporacion?,34
reincorporacion__costo,soy alumno de la facultad de ciencias que desea matricularse. deje de matricularme algunos semestres por la pandemia y deseo retomar los estudios. me dijeron que debo realizar un pago por el trámite de reincorporación. me gustaría saber ¿en qué entidad bancaria se realiza este pago? y ¿cuánto es el monto?.,34
reincorporacion__costo,"quiero reincorporame este ciclo, el tramite es gratis ?",34
reincorporacion__costo,¿cuánto se paga por el tramite de reincorporación?,34
reincorporacion__costo,se debe pagar algo para la reincoporacion?,34
reincorporacion__costo,cual es precio que tiene el tramite de reincorporacion?,34
reincorporacion__costo,debo pagar algo por la reincoporacion?,34
reincorporacion__costo,"quiero reincorporae este cilo , el tramite es gratis ?",34
reincorporacion__costo,cusnto serai el pago por el tramite de reincoporacion ?,34
reincorporacion__costo,el tramite de re incorporacion es gratis ?,34
reincorporacion__costo,¿ cuánto se paga por el rrmaite de reincorporacion ?,34
reincorporacion__costo,¿ cuáno se pago por reincorporación ?,34
reincorporacion__costo,cuantto es el costo por el tramite de reincoporcion ?,34
reincorporacion__costo,una consulta se ddebe pagar algo para el tramit de reincoporacion ?,34
reincorporacion__costo,el tramite de reincoporacion es grtuito o tiene lgun costo ?,34
reincorporacion__costo,soy alumno de la facultad de ciencias wue desea matricularse . deje de matricularme algunos semestres por la pandemia y deseo retomar los estudioss . me dijeron q debo realizar un pago por el tramite de reincorporación . me gsutaría sabre ¿ en que entidad hancaria se realiza este pago ? y ¿ cunto es el monto ? .,34
reincorporacion__costo,vuanto es el costo por la reincoporacion ?,34
reserva_matricula__procedimiento,¿cómo reservo mi matricula?,29
reserva_matricula__procedimiento,"buenos dias, quisiera realizar reserva de matrícula para este periodo que viene por cuestiones de salud .¿que procedimiento deberia seguir?",29
reserva_matricula__procedimiento,"buenas noches, quisiera saber como puedo hacer una reserva de matricula y ¿hasta cuándo tengo plazo para presentar mi solicitud? ya que este ciclo que viene no podré llevarlo bien por motivos de trabajo.",29
reserva_matricula__procedimiento,"hola, este ciclo no podre matricularme por motivos de salud cual seria el procedimiento para poder reservar la matricula",29
reserva_matricula__procedimiento,que tengo que hacer para reservar mi matricula,29
reserva_matricula__procedimiento,"buenas tardes, quiero postergar mi matricula como puedo hacer ese tramite",29
reserva_matricula__procedimiento,"buenos días, necesito información para solicitar reserva de matrícula?",29
reserva_matricula__procedimiento,quisiera hacer la reserva de matricula cual es el procedimiento,29
reserva_matricula__procedimiento,buenos dias que hago para hacer la reserva de matricula,29
reserva_matricula__procedimiento,mi consulta es como realizar la reserva de mi matricula,29
reserva_matricula__procedimiento,"le escribo porque necesito información, el semestre que viene estaré haciendo un intercambio estudiantil por lo que quisiera saber si necesito hacer algo en la orce ya que este semestre no podré matricularé en la uni. mi escuela ya sabe que haré intercambio y ya les envié el sílabo de los cursos pero aún no tengo respuesta.",29
reserva_matricula__procedimiento,no podre matricular el siguiente ciclo que hago para reservar mi matricula,29
reserva_matricula__procedimiento,"buenas dias, por temas económicos no creo poder matricularme este ciclo me han dicho que puedo reservar mi matricula para el siguiente ciclo como puedo realizar ese tramite",29
reserva_matricula__procedimiento,deseo reservar la matricula como puedo hacer ?,29
reserva_matricula__procedimiento,"buenas, estoy buscando el procedimiento para reservar me puedes decir como encontrarlo",29
reserva_matricula__procedimiento,por motivos económicos no podre matricularme este ciclo como puedo reservar la matricula,29
reserva_matricula__procedimiento,"hola ciencito, queria consultarte lo que pasa es que por temas familiares este ciclo estaba pensando no matricular que debo hacer",29
reserva_matricula__procedimiento,por motivos de encomicos y de trabajo no podre matricularme el siguiente ciclo que puedo hacer para no perder mi vacante,29
reserva_matricula__procedimiento,"buenos dias, quisiera realizar reserva de matrícula para este periodo que viene por cuestiones de trabajo .¿que procedimiento deberia seguir?",29
reserva_matricula__procedimiento,"buenas tardes, tengo una consulta cual es el procedimiento para la reserva de matricula",29
reserva_matricula__procedimiento,por motivos de salud no podre matricularme este ciclo como puedo postergar mi matricula,29
reserva_matricula__procedimiento,cual es el procedimiento para realizar la reserva de matricula ?,29
reserva_matricula__procedimiento,quisiera postergar mi matricula como puedo realizar este tramite,29
reserva_matricula__procedimiento,quisjera postergar mi matricula como puedo realisar este traimte,29
reserva_matricula__procedimiento,por motivs de salud no podre matricularme este cilco como puedo postergar mi mariculw,29
reserva_matricula__procedimiento,deeo reserbar la matricula como puedo hacer ?,29
reserva_matricula__procedimiento,quiciera hacer la reserva de matricula cual es el rpocwdimiento,29
reserva_matricula__procedimiento,"le esccribo porque necesito información , el semestre q veine estaré haciendo un intercambio estudiantil por lo q quiciera eaber si nesesito hacer algo en la orce ya q este semestre no pordé matricularé en la uni . mi escuela ya sabe q haré intercambio y ya les envié el sílabo de los cursos pero aún no tengo respuesta .",29
reserva_matricula__procedimiento,"buneas tardes , tengo una consulta cual es el procedimiento para la recerva de matircula",29
reserva_matricula__procedimiento,cual es el prosedimiento para realisar la reserva de matricula ?,29
reserva_matricula__procedimiento,"buenos dias , quiciera realisar recerva de matrícula para este periodo quee viene por cuestiones de trabajo .¿que procedimient deberia seguir ?",29
reserva_matricula__procedimiento,qek tengo que acer para reservar mi matricula,29
reserva_matricula__procedimiento,"ola ciencito , queria consultarte lo que pasa es q por temas faamiliares este ciclo estaba pensando no matricular q debo acer",29
reserva_matricula__procedimiento,"buenos dias , quisiera realizar reserva de matricula para este ppriodo q vinee por cuestiones de salud .¿que prosedimiento deberia seguir ?",29
reserva_matricula__procedimiento,mi onsluta es como realizar la recerba de mi matricula,29
reserva_matricula__procedimiento,"buenas tardes , quierk postergar mi maricula cpmo puedo hacer ese tramite",29
reserva_matricula__procedimiento,"buenas dias , por temas económicos no crreo poder matricularme este ciclo me han dicho q puedo reserbar mi matricula para el siguiente cicol como puedo realisar ese tramiite",29
constancia_de_notas__formato_solicitud,me puedes enviar un modelo para la solicitud de constancia de notas,40
constancia_de_notas__formato_solicitud,que informacion debo colocar en mi solicitud de constancia de notas?,40
constancia_de_notas__formato_solicitud,me puede facilitar un modelo para la solicitud de constancia de notas si la hubiera,40
constancia_de_notas__formato_solicitud,¿hay algun modelo para la solicitud de constancia de notas?,40
constancia_de_notas__formato_solicitud,donde podria encontar un modelo de solicitud para la constacia de notas,40
constancia_de_notas__formato_solicitud,existe algun modelo o formato para esta solicitud de constancia de notas,40
constancia_de_notas__formato_solicitud,donde un encontra un modelo o formato para esta solicitud,40
constancia_de_notas__formato_solicitud,habria algun modelo o formato para la solicitud de constancia de notas,40
constancia_de_notas__formato_solicitud,no. ¿dónde puedo ver un modelo de la solicitud de constancia de notas?,40
constancia_de_notas__formato_solicitud,donde puedo encontrar el modelo de solicitud para la constancia de notas,40
constancia_de_notas__formato_solicitud,donde pueedo encontrar el modelk de solisitud para la constancia de notas,40
constancia_de_notas__formato_solicitud,me puede facilitar un model para la solicifud de constansia de notas si la hubiera,40
constancia_de_notas__formato_solicitud,q informacion dbo colocar en mi solictiud de constancia de notas ?,40
constancia_de_notas__formato_solicitud,donde un encontra un modelo o formaot para esta solictud,40
constancia_de_notas__formato_solicitud,donde podria encontar un moodelo de solisitud para la constaciaa de notas,40
